ID,District,Block,CultLand,CropCultLand,LandPreparationMethod,CropTillageDate,CropTillageDepth,CropEstMethod,RcNursEstDate,SeedingSowingTransplanting,SeedlingsPerPit,NursDetFactor,TransDetFactor,TransplantingIrrigationHours,TransplantingIrrigationSource,TransplantingIrrigationPowerSource,TransIrriCost,StandingWater,OrgFertilizers,Ganaura,CropOrgFYM,PCropSolidOrgFertAppMethod,NoFertilizerAppln,CropbasalFerts,BasalDAP,BasalUrea,MineralFertAppMethod,FirstTopDressFert,1tdUrea,1appDaysUrea,2tdUrea,2appDaysUrea,MineralFertAppMethod.1,Harv_method,Harv_date,Harv_hand_rent,Threshing_date,Threshing_method,Residue_length,Residue_perc,Stubble_use,Acre,Yield
2960,1,3,25.0,20.0,39,36,4.0,3,40,32,4.0,0,0,10.0,0,1,3000.0,1.0,5,4.0,57.44565217391305,0,2.0,9,10.0,10.0,0,0,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,61,300.0,110,1,28.0,10.0,1,0.2727272727272727,480.0
2449,0,8,20.0,20.0,33,28,4.0,3,29,21,2.0,42,50,4.0,0,1,50.0,3.0,0,29.731589814177564,3.0,2,2.0,9,5.0,5.0,0,9,10.0,25.0,7.375,58.76495726495727,0,0,37,100.0,44,1,30.0,10.0,1,0.1851851851851852,410.0
1833,0,8,24.0,18.0,33,34,4.0,3,20,26,2.0,85,118,4.0,0,1,110.0,5.0,5,3.0,57.44565217391305,2,2.0,9,3.0,3.0,0,9,3.0,23.0,7.375,58.76495726495727,0,0,28,200.0,43,1,25.0,10.0,1,0.074074074074074,160.0
1451,2,6,60.0,60.0,18,35,4.0,3,19,10,1.0,10,35,5.0,0,1,240.0,2.0,5,29.731589814177564,57.44565217391305,2,2.0,23,11.452359483017734,24.0,0,9,12.0,20.0,7.375,58.76495726495727,0,0,40,600.0,79,1,26.0,10.0,1,0.375,840.0
2583,1,3,12.0,12.0,15,53,4.0,3,26,30,13.0,92,144,6.0,0,1,600.0,2.0,5,29.731589814177564,57.44565217391305,2,1.0,24,13.0,13.0,0,9,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,66,400.0,102,1,27.0,10.0,1,0.1818181818181818,320.0
2688,1,3,5.0,5.0,15,54,4.0,3,29,31,4.0,92,144,2.0,0,1,200.0,2.0,5,29.731589814177564,57.44565217391305,2,1.0,9,4.0,4.0,0,9,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,50,300.0,81,1,28.0,10.0,1,0.1363636363636364,240.0
2341,1,4,28.0,21.0,15,52,4.0,2,31,25,1.0,71,150,3.0,0,0,320.0,2.0,0,29.731589814177564,2.0,2,3.0,0,15.0,13.35180055401662,0,9,13.0,25.0,14.0,65.0,0,0,69,1400.0,70,0,22.0,10.0,1,0.7272727272727273,1700.0
653,3,1,18.0,18.0,6,32,6.0,3,21,13,2.0,42,118,15.0,0,0,1500.0,2.0,0,29.731589814177564,1500.0,2,2.0,24,36.0,18.0,2,7,30.0,20.0,7.375,58.76495726495727,0,0,30,2000.0,28,0,28.0,10.0,1,0.8181818181818182,1620.0
2419,2,6,40.0,40.0,15,50,4.0,3,23,28,2.0,10,150,14.0,0,1,379.7269076305221,2.0,5,29.731589814177564,57.44565217391305,2,2.0,9,18.0,36.0,0,9,36.0,28.0,7.375,58.76495726495727,0,0,54,90.0,109,1,24.0,10.0,1,0.5625,810.0
3846,0,8,24.0,19.0,33,35,4.0,3,21,24,2.0,85,118,4.0,0,1,105.0,6.0,5,3.0,57.44565217391305,2,2.0,9,3.0,3.0,0,9,3.0,23.0,7.375,58.76495726495727,0,0,31,400.0,55,1,25.0,10.0,1,0.1481481481481481,322.0
1483,2,7,60.0,60.0,38,42,5.0,3,23,14,2.0,24,47,8.0,0,1,240.0,6.0,5,1.0,57.44565217391305,2,2.0,9,30.0,10.0,0,9,22.0,45.0,7.375,58.76495726495727,0,0,43,1200.0,45,1,25.0,10.0,1,0.46875,880.0
2314,0,2,25.0,25.0,18,33,6.0,3,19,39,2.0,10,69,4.0,0,1,100.0,3.0,6,1.0,1.0,0,2.0,0,5.0,13.35180055401662,0,9,5.0,35.0,7.375,58.76495726495727,0,0,77,600.0,102,1,30.0,10.0,1,0.1851851851851852,310.0
3865,2,7,65.0,65.0,41,44,6.0,3,25,15,2.0,24,47,5.0,0,1,230.0,4.0,5,3.0,57.44565217391305,2,2.0,9,12.0,13.35180055401662,2,4,24.0,24.0,7.375,58.76495726495727,0,0,85,600.0,85,1,24.0,10.0,1,0.375,1100.0
2576,0,8,20.0,20.0,33,51,4.0,3,28,22,3.0,42,50,3.0,0,1,20.0,3.0,0,29.731589814177564,1.0,2,2.0,9,2.0,2.0,0,9,5.0,25.0,7.375,58.76495726495727,0,0,36,100.0,37,1,30.0,10.0,1,0.1851851851851852,400.0
2892,1,4,26.0,15.0,15,54,4.0,2,32,29,1.0,71,135,3.0,2,0,200.0,3.0,0,29.731589814177564,2.0,2,3.0,0,12.0,13.35180055401662,0,9,10.0,23.0,12.0,65.0,0,0,70,1000.0,70,0,23.0,10.0,1,0.5,1300.0
3242,1,3,40.0,40.0,16,56,4.0,3,19,30,4.0,1,34,2.0,0,1,500.0,3.0,5,2.0,57.44565217391305,0,2.0,9,11.452359483017734,13.35180055401662,0,4,2.0,1.0,7.375,58.76495726495727,0,0,62,90.0,127,0,30.0,10.0,1,0.2272727272727273,400.0
95,2,6,35.0,20.0,18,52,5.0,3,31,23,2.0,10,47,3.0,0,1,140.0,1.0,5,29.731589814177564,57.44565217391305,2,3.0,23,11.452359483017734,13.35180055401662,2,9,14.0,20.0,7.0,40.0,0,0,47,600.0,60,1,28.0,10.0,1,0.21875,350.0
754,1,3,5.0,5.0,39,30,3.0,3,36,32,4.0,0,0,3.0,0,1,3000.0,1.0,5,4.0,57.44565217391305,0,2.0,9,10.0,10.0,0,0,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,54,400.0,130,1,29.0,10.0,1,0.2272727272727273,390.0
3042,2,7,100.0,80.0,18,27,8.0,2,20,8,2.0,98,148,10.0,0,1,200.0,3.0,0,29.731589814177564,2.0,2,2.0,9,30.0,15.0,0,9,45.0,40.0,7.375,58.76495726495727,0,0,60,2000.0,59,1,25.0,10.0,1,0.9375,45.0
3324,1,3,10.0,10.0,15,54,4.0,3,34,28,7.0,92,144,3.0,0,1,250.0,2.0,5,29.731589814177564,57.44565217391305,2,2.0,9,12.0,7.0,0,9,6.0,28.0,7.375,58.76495726495727,0,0,47,500.0,102,1,26.0,10.0,1,0.2272727272727273,400.0
745,1,3,25.0,22.0,39,32,2.0,3,42,35,3.0,0,0,2.0,0,1,200.0,1.0,5,4.0,57.44565217391305,0,2.0,9,10.0,10.0,0,0,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,58,300.0,103,0,27.0,10.0,1,0.2727272727272727,480.0
2277,3,5,19.0,12.0,32,39,5.0,3,14,19,2.0,3,25,3.0,0,0,300.0,2.0,5,29.731589814177564,57.44565217391305,2,2.0,24,20.0,15.0,2,9,15.0,25.0,7.375,58.76495726495727,2,0,12,500.0,9,0,30.0,10.0,1,0.1818181818181818,350.0
2448,2,7,40.0,30.0,41,44,6.0,3,27,15,2.0,24,47,6.0,0,1,4.0,4.0,5,3.0,57.44565217391305,2,2.0,9,11.452359483017734,13.35180055401662,2,4,20.0,20.0,7.375,58.76495726495727,0,0,57,600.0,104,1,25.0,10.0,1,0.3125,900.0
3706,1,4,32.0,26.0,15,54,4.0,3,35,32,1.0,71,153,4.0,0,1,300.0,2.0,0,29.731589814177564,2.0,2,3.0,0,12.0,13.35180055401662,0,9,10.0,12.0,12.0,63.0,0,0,69,1000.0,77,0,23.0,10.0,1,0.5454545454545454,1300.0
2210,1,3,30.0,23.0,39,31,4.0,3,36,43,4.0,0,0,4.0,0,1,420.0,1.0,5,4.0,57.44565217391305,0,2.0,9,22.0,22.0,0,9,12.0,12.0,7.375,58.76495726495727,0,0,54,250.0,97,1,27.0,10.0,1,0.2272727272727273,400.0
1812,3,5,10.0,9.0,18,9,5.0,3,13,17,2.0,4,121,150.0,0,0,300.0,1.0,0,29.731589814177564,1.0,0,3.0,0,1.0,13.35180055401662,0,9,4.0,25.0,4.0,60.0,0,0,20,400.0,22,0,30.0,10.0,1,0.0909090909090909,4.0
1232,2,7,40.0,40.0,27,46,6.0,1,31,20,2.706506562412734,24,47,5.0,0,1,250.0,4.0,5,29.731589814177564,57.44565217391305,2,2.0,9,10.0,20.0,0,4,20.0,25.0,7.375,58.76495726495727,0,0,65,250.0,67,1,25.0,10.0,1,0.3125,400.0
966,3,5,10.0,6.0,18,24,4.0,3,1,1,2.0,1,46,2.0,0,0,300.0,1.0,0,29.731589814177564,1.0,2,3.0,0,6.0,13.35180055401662,0,9,4.0,10.0,6.0,40.0,0,0,41,400.0,43,0,30.0,10.0,1,0.0909090909090909,140.0
1788,2,7,26.0,22.0,41,53,5.0,3,35,25,2.0,24,49,8.01767745444656,3,1,379.7269076305221,6.0,5,29.731589814177564,57.44565217391305,2,2.0,9,15.0,15.0,0,9,30.0,42.0,7.375,58.76495726495727,0,0,71,1500.0,85,1,27.0,10.0,1,0.46875,900.0
2278,0,8,30.0,25.0,33,49,4.0,3,27,21,2.0,42,50,6.0,1,1,379.7269076305221,2.0,0,29.731589814177564,6.0,2,2.0,9,10.0,10.0,0,9,15.0,25.0,7.375,58.76495726495727,0,0,43,100.0,40,1,30.0,10.0,1,0.1851851851851852,400.0
3738,0,2,20.0,20.0,18,28,8.0,3,2,29,3.0,36,47,4.0,0,1,100.0,2.0,5,1.0,57.44565217391305,2,3.0,0,8.0,13.35180055401662,0,9,5.0,22.0,5.0,45.0,0,0,61,120.0,77,1,25.0,10.0,1,0.1851851851851852,355.0
1322,2,7,30.0,30.0,18,32,5.0,1,14,4,2.706506562412734,24,47,5.0,0,1,250.0,9.0,5,29.731589814177564,57.44565217391305,2,2.0,9,10.0,20.0,2,9,10.0,25.0,7.375,58.76495726495727,1,0,43,850.0,52,1,26.0,10.0,1,0.3125,710.0
2280,2,7,48.0,26.0,18,26,2.0,0,27,25,2.706506562412734,24,47,4.0,0,1,379.7269076305221,3.0,0,29.731589814177564,10.0,0,3.0,33,4.0,4.0,0,4,4.0,30.0,4.0,57.0,0,1,71,536.6224433388612,58,1,29.0,40.0,1,0.125,300.0
3836,3,5,6.0,3.0,4,26,5.0,3,24,19,1.0,23,122,8.01767745444656,0,1,379.7269076305221,2.0,5,29.731589814177564,57.44565217391305,2,2.0,9,5.0,5.0,2,9,6.0,35.0,7.375,58.76495726495727,0,0,17,200.0,14,0,25.0,10.0,1,0.0909090909090909,250.0
3099,3,5,5.0,3.0,18,21,4.0,3,1,6,1.0,1,38,1.0,0,0,300.0,1.0,0,29.731589814177564,2.0,2,3.0,0,9.0,13.35180055401662,0,9,9.0,25.0,6.0,62.0,0,0,41,600.0,40,0,30.0,10.0,1,0.1363636363636364,240.0
3319,1,3,20.0,15.0,39,30,4.0,3,59,54,3.0,0,0,5.0,0,1,500.0,1.0,5,5.0,57.44565217391305,0,2.0,9,25.0,25.0,0,9,20.0,20.0,7.375,58.76495726495727,0,0,50,300.0,129,1,26.0,10.0,1,0.2727272727272727,480.0
1138,1,4,21.0,21.0,15,49,4.0,3,31,25,3.0,35,48,8.01767745444656,0,1,379.7269076305221,4.0,5,29.731589814177564,57.44565217391305,2,3.0,0,6.0,13.35180055401662,0,9,4.0,25.0,6.0,60.0,0,0,48,130.0,67,1,25.0,10.0,1,0.1818181818181818,320.0
3424,3,5,2.0,2.0,9,45,3.0,3,14,20,1.0,36,75,1.0,0,1,200.0,2.0,0,29.731589814177564,1.0,2,2.0,24,4.0,4.0,0,9,4.0,30.0,7.375,58.76495726495727,0,0,42,200.0,37,0,30.0,10.0,1,0.0909090909090909,180.0
2059,1,4,22.0,22.0,15,54,3.0,3,28,28,3.0,115,66,2.0,1,1,379.7269076305221,9.0,5,29.731589814177564,57.44565217391305,2,1.0,9,10.0,13.0,0,9,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,53,100.0,91,1,26.0,10.0,1,0.2727272727272727,500.0
3185,2,7,30.0,30.0,15,10,6.0,3,13,14,2.0,29,47,6.0,0,1,90.0,2.0,5,600.0,57.44565217391305,0,2.0,23,11.452359483017734,5.0,0,9,5.0,23.0,7.375,58.76495726495727,0,0,50,350.0,41,0,22.0,10.0,1,0.1875,350.0
120,2,7,30.0,25.0,18,49,6.0,3,27,21,1.0,24,47,4.0,0,1,200.0,3.0,0,29.731589814177564,15.0,2,2.0,0,12.0,13.35180055401662,0,9,12.0,32.0,7.375,58.76495726495727,0,0,63,600.0,105,1,25.0,10.0,1,0.25,560.0
2542,2,7,45.0,45.0,41,41,5.0,3,40,12,2.0,96,150,4.0,0,1,250.0,9.0,5,2.0,57.44565217391305,0,2.0,9,10.0,20.0,0,9,10.0,46.0,7.375,58.76495726495727,0,0,46,750.0,52,1,25.0,10.0,1,0.3125,500.0
3548,3,5,8.0,3.0,18,24,4.0,3,2,5,442.0,1,47,1.0,0,0,200.0,2.0,5,1.0,57.44565217391305,2,3.0,0,6.0,13.35180055401662,0,9,6.0,25.0,4.0,65.0,0,0,43,400.0,45,0,30.0,10.0,1,0.0909090909090909,140.0
405,0,2,25.0,25.0,18,70,6.0,1,19,46,2.706506562412734,24,47,6.0,0,1,160.0,3.0,6,1.0,1.0,2,2.0,0,6.0,13.35180055401662,0,9,6.0,45.0,7.375,58.76495726495727,0,0,68,720.0,80,0,27.0,10.0,1,0.2222222222222222,270.0
994,3,5,15.0,10.0,18,25,4.0,3,1,4,1.0,1,37,3.0,0,0,600.0,2.0,0,29.731589814177564,3.0,2,3.0,0,15.0,13.35180055401662,0,9,15.0,25.0,10.0,65.0,0,0,39,1000.0,36,0,30.0,10.0,1,0.2272727272727273,350.0
1453,3,5,6.0,6.0,41,33,5.0,3,35,38,2.0,109,50,1.0,0,1,150.0,2.0,0,29.731589814177564,2.0,2,3.0,0,2.0,13.35180055401662,2,9,2.0,40.0,2.0,70.0,0,0,49,200.0,41,0,30.0,10.0,1,0.0454545454545454,100.0
3546,0,2,60.0,60.0,18,57,6.0,3,57,57,1.0,85,50,8.0,0,1,300.0,5.0,6,50.0,40.0,0,2.0,0,10.0,13.35180055401662,0,9,10.0,65.0,7.375,58.76495726495727,0,0,78,600.0,75,1,30.0,10.0,1,0.3703703703703703,880.0
2752,1,3,11.0,11.0,15,49,4.0,3,28,22,12.0,92,144,6.0,0,1,600.0,2.0,5,29.731589814177564,57.44565217391305,2,1.0,9,12.0,12.0,0,9,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,53,600.0,112,1,29.0,10.0,1,0.2727272727272727,480.0
3294,3,5,5.0,5.0,18,22,4.0,3,2,1,2.0,1,47,2.0,0,0,500.0,2.0,0,29.731589814177564,3.0,2,3.0,0,15.0,13.35180055401662,0,9,15.0,26.0,10.0,64.0,0,0,41,1000.0,43,1,30.0,10.0,1,0.2272727272727273,350.0
231,1,3,7.0,7.0,15,59,4.0,3,26,33,8.0,92,144,4.0,0,1,400.0,3.0,5,29.731589814177564,57.44565217391305,2,1.0,9,8.0,8.0,0,9,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,53,300.0,79,1,27.0,10.0,1,0.1363636363636364,243.0
456,2,6,20.0,15.0,18,46,5.0,3,21,17,2.0,25,47,8.0,0,1,160.0,2.0,5,29.731589814177564,57.44565217391305,2,2.0,23,11.452359483017734,20.0,0,9,12.0,20.0,7.375,58.76495726495727,0,0,44,100.0,61,0,25.0,10.0,1,0.25,500.0
113,2,7,30.0,20.0,35,57,3.0,3,24,31,2.0,111,50,12.0,0,1,400.0,3.247522026431718,5,29.731589814177564,57.44565217391305,2,2.0,9,30.0,25.0,0,9,25.0,38.0,7.375,58.76495726495727,0,1,56,536.6224433388612,43,1,30.0,40.0,1,0.5,1000.0
2166,1,4,18.0,18.0,15,48,3.0,3,27,20,4.0,65,101,2.0,1,1,379.7269076305221,12.0,5,29.731589814177564,57.44565217391305,2,1.0,9,10.0,15.0,0,9,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,60,100.0,84,1,25.0,10.0,1,0.3636363636363636,700.0
2851,2,7,50.0,30.0,41,49,3.0,3,15,20,2.0,66,129,7.0,0,1,379.7269076305221,3.247522026431718,5,29.731589814177564,57.44565217391305,2,2.0,9,10.0,10.0,0,9,10.0,44.0,7.375,58.76495726495727,0,0,48,225.0,75,0,28.0,10.0,1,0.21875,200.0
3642,3,5,16.0,10.0,18,24,4.0,3,3,6,1.0,1,46,1.0,0,1,300.0,1.0,0,29.731589814177564,2.0,2,3.0,0,9.0,13.35180055401662,0,9,6.0,20.0,9.0,65.0,0,0,42,600.0,43,0,30.0,10.0,1,0.1363636363636364,240.0
1381,1,4,17.0,17.0,15,54,3.0,3,31,34,3.0,115,66,2.0,0,1,379.7269076305221,9.0,0,29.731589814177564,2.0,0,1.0,9,7.0,10.0,0,9,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,47,100.0,83,1,28.0,10.0,1,0.2272727272727273,450.0
414,2,7,45.0,45.0,15,24,4.0,1,26,34,2.706506562412734,24,47,2.0,1,1,100.0,4.0,5,29.731589814177564,57.44565217391305,2,2.0,9,10.0,5.0,0,9,10.0,42.0,7.375,58.76495726495727,0,1,70,536.6224433388612,59,0,28.0,40.0,1,0.15625,300.0
3604,1,3,10.0,10.0,16,51,4.0,3,19,25,4.0,1,34,2.0,0,1,500.0,3.0,5,3.0,57.44565217391305,0,3.0,9,11.452359483017734,13.35180055401662,0,10,2.0,30.0,1.0,60.0,0,0,63,90.0,111,0,29.0,10.0,1,0.2272727272727273,390.0
3006,3,5,5.0,5.0,41,45,4.0,3,43,18,2.0,42,50,2.0,0,0,350.0,2.0,0,29.731589814177564,2.0,2,3.0,0,5.0,13.35180055401662,2,9,4.0,35.0,4.0,68.0,0,0,34,400.0,34,0,30.0,10.0,1,0.0909090909090909,250.0
1060,0,8,60.0,50.0,33,37,5.0,3,27,27,2.0,25,47,8.01767745444656,3,1,379.7269076305221,4.0,5,29.731589814177564,57.44565217391305,2,2.0,9,8.0,8.0,0,9,12.0,45.0,7.375,58.76495726495727,0,0,27,100.0,23,0,25.0,10.0,1,0.5185185185185185,1120.0
2335,3,0,10.0,5.0,9,46,5.0,3,35,32,1.0,42,50,4.0,0,0,800.0,2.0,0,29.731589814177564,2.0,2,2.0,9,8.0,8.0,0,10,10.0,10.0,7.375,58.76495726495727,0,0,33,200.0,24,1,25.0,10.0,1,0.1818181818181818,300.0
1050,0,2,20.0,20.0,18,75,6.0,3,19,51,2.0,23,54,6.0,0,1,160.0,3.0,6,1.0,1.0,2,2.0,0,6.0,13.35180055401662,0,9,6.0,45.0,7.375,58.76495726495727,0,0,56,720.0,105,1,28.0,10.0,1,0.2222222222222222,390.0
1282,1,4,18.0,18.0,15,49,4.0,3,28,23,3.0,38,47,2.0,1,1,379.7269076305221,5.0,5,29.731589814177564,57.44565217391305,2,3.0,0,6.0,13.35180055401662,0,9,6.0,24.0,6.0,65.0,0,0,48,150.0,67,1,25.0,10.0,1,0.1818181818181818,280.0
2859,0,2,10.0,10.0,18,57,5.0,3,23,28,3.0,1,46,5.0,0,1,150.0,3.0,5,29.731589814177564,57.44565217391305,2,2.0,0,10.0,13.35180055401662,0,9,10.0,35.0,7.375,58.76495726495727,0,0,59,120.0,75,0,26.0,10.0,1,0.3703703703703703,180.0
116,2,6,15.0,10.0,29,46,5.0,3,26,33,3.0,10,47,2.0,0,1,100.0,1.0,5,29.731589814177564,57.44565217391305,2,2.0,23,11.452359483017734,10.0,0,9,5.0,19.0,7.375,58.76495726495727,0,0,44,80.0,47,0,25.0,10.0,1,0.15625,300.0
2937,2,7,48.0,48.0,38,48,5.0,3,11,22,2.0,24,47,6.0,0,1,150.0,8.0,5,1.0,57.44565217391305,2,2.0,9,9.0,6.0,0,9,24.0,40.0,7.375,58.76495726495727,0,0,62,990.0,86,1,25.0,10.0,1,0.375,740.0
3413,1,3,40.0,36.0,39,29,3.0,3,40,32,4.0,86,0,10.0,0,1,2000.0,1.0,5,3.0,57.44565217391305,0,2.0,9,10.0,10.0,0,0,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,61,200.0,110,1,28.0,10.0,1,0.2272727272727273,400.0
985,0,2,15.0,15.0,18,49,7.0,3,32,27,2.0,10,47,2.0,0,1,80.0,2.0,13,1.0,57.44565217391305,0,1.0,0,4.0,13.35180055401662,0,9,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,62,80.0,81,1,30.0,10.0,1,0.1481481481481481,316.0
670,3,5,17.0,12.0,36,33,5.0,3,43,29,2.0,3,9,2.0,0,0,300.0,3.0,5,29.731589814177564,57.44565217391305,2,2.0,9,15.0,15.0,2,9,12.0,3.0,7.375,58.76495726495727,2,0,22,6137.0,19,0,25.0,10.0,1,0.1818181818181818,450.0
3124,3,1,7.0,3.0,15,29,6.0,3,7,17,2.0,25,35,3.0,0,1,300.0,2.0,0,29.731589814177564,15.0,2,2.0,7,6.0,13.35180055401662,2,9,6.0,55.0,7.375,58.76495726495727,0,0,43,600.0,41,0,30.0,10.0,1,0.1363636363636364,250.0
2416,1,4,20.0,15.0,15,49,4.0,3,29,25,1.0,71,0,2.0,0,0,320.0,2.0,0,29.731589814177564,2.0,2,3.0,0,12.0,13.35180055401662,0,9,10.0,10.0,10.0,25.0,0,0,69,1000.0,105,0,22.0,10.0,1,0.4545454545454545,1100.0
3712,2,7,30.0,20.0,41,41,5.0,1,39,14,2.706506562412734,24,47,6.0,0,1,180.0,4.0,0,29.731589814177564,1.0,2,2.0,9,15.0,10.0,0,9,15.0,50.0,7.375,58.76495726495727,0,0,62,900.0,65,0,26.0,10.0,1,0.3125,600.0
2049,3,0,20.0,10.0,41,19,4.0,3,39,38,2.0,24,47,5.0,0,1,500.0,2.0,5,4.0,57.44565217391305,2,2.0,0,10.0,13.35180055401662,0,9,15.0,30.0,7.375,58.76495726495727,0,0,27,300.0,22,0,30.0,10.0,1,0.2272727272727273,400.0
2911,2,7,30.0,30.0,15,11,8.0,3,12,14,2.0,26,47,15.0,0,1,150.0,2.0,5,600.0,57.44565217391305,0,2.0,9,6.0,6.0,0,9,6.0,23.0,7.375,58.76495726495727,0,0,43,520.0,36,0,22.0,10.0,1,0.25,650.0
1709,2,7,30.0,26.0,18,51,6.0,3,27,23,1.0,24,85,6.0,0,1,150.0,4.0,5,29.731589814177564,57.44565217391305,2,2.0,0,18.0,13.35180055401662,0,9,15.0,36.0,7.375,58.76495726495727,0,0,55,840.0,102,1,25.0,10.0,1,0.375,720.0
1294,1,3,15.0,10.0,39,24,4.0,3,49,45,4.0,0,0,5.0,0,1,500.0,1.0,5,5.0,57.44565217391305,0,2.0,9,15.0,15.0,0,9,7.0,7.0,7.375,58.76495726495727,0,0,60,300.0,107,1,27.0,10.0,1,0.2727272727272727,480.0
3201,0,8,10.0,10.0,33,49,4.0,3,29,21,3.0,42,50,4.0,0,1,50.0,3.0,5,3.0,57.44565217391305,2,2.0,9,5.0,5.0,0,9,10.0,25.0,7.375,58.76495726495727,0,0,43,100.0,51,1,30.0,10.0,1,0.1481481481481481,320.0
2579,3,0,18.0,5.0,18,50,5.0,3,34,32,1.0,49,99,4.0,0,0,800.0,2.0,5,2.0,57.44565217391305,2,2.0,9,8.0,8.0,0,4,8.0,8.0,7.375,58.76495726495727,0,0,22,200.0,14,1,25.0,10.0,1,0.1818181818181818,300.0
3470,3,5,15.0,11.0,18,24,4.0,3,1,11,2.0,1,47,2.0,0,0,400.0,1.0,6,1.0,3.0,2,3.0,0,9.0,13.35180055401662,0,9,6.0,25.0,6.0,60.0,0,0,40,600.0,42,0,30.0,10.0,1,0.1363636363636364,240.0
3237,2,6,45.0,40.0,18,53,5.0,3,26,30,2.0,10,47,4.0,0,1,160.0,2.0,5,29.731589814177564,57.44565217391305,2,2.0,9,16.0,13.35180055401662,2,9,16.0,20.0,7.375,58.76495726495727,0,0,40,700.0,55,1,25.0,10.0,1,0.25,440.0
2453,2,7,36.0,32.0,18,16,2.0,0,27,17,2.706506562412734,24,47,4.0,0,1,379.7269076305221,3.0,0,29.731589814177564,12.0,2,3.0,15,2.0,4.0,0,4,4.0,29.0,7.375,58.76495726495727,0,0,78,100.0,91,0,29.0,10.0,1,0.125,321.0
3710,3,5,20.0,10.0,18,10,5.0,3,13,17,2.0,29,36,4.0,0,0,800.0,2.0,0,29.731589814177564,2.0,0,3.0,0,4.0,13.35180055401662,0,9,10.0,25.0,10.0,45.0,0,0,24,1000.0,20,0,30.0,10.0,1,0.2272727272727273,10.0
3758,2,7,40.0,40.0,9,39,6.0,3,17,11,1.0,24,47,5.0,0,1,200.0,2.0,0,29.731589814177564,18.0,2,2.0,0,16.0,13.35180055401662,0,9,14.0,26.0,7.375,58.76495726495727,0,0,80,560.0,141,1,25.0,10.0,1,0.25,560.0
474,2,6,50.0,40.0,18,43,5.0,3,23,14,2.0,4,47,5.0,0,1,200.0,2.0,5,29.731589814177564,57.44565217391305,2,2.0,23,11.452359483017734,20.0,0,9,15.0,21.0,7.375,58.76495726495727,0,0,38,80.0,45,0,25.0,10.0,1,0.3125,600.0
1700,1,3,60.0,60.0,16,49,4.0,3,18,32,4.0,1,34,5.0,0,1,1000.0,3.0,5,29.731589814177564,57.44565217391305,2,3.0,9,11.452359483017734,13.35180055401662,0,10,2.0,30.0,1.0,60.0,0,0,68,90.0,107,0,30.0,10.0,1,0.4545454545454545,900.0
2415,2,7,10.0,10.0,21,18,6.0,1,32,22,2.706506562412734,24,47,5.0,0,1,50.0,4.0,5,29.731589814177564,57.44565217391305,2,2.0,9,2.0,4.0,0,4,4.0,25.0,7.375,58.76495726495727,0,0,63,50.0,68,1,25.0,10.0,1,0.0625,80.0
831,1,3,9.0,9.0,39,66,3.0,3,30,43,4.0,0,0,2.0,0,1,300.0,1.0,5,3.0,57.44565217391305,0,2.0,9,10.0,10.0,0,0,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,58,500.0,107,1,27.0,10.0,1,0.4090909090909091,720.0
1099,1,3,20.0,15.0,39,37,3.0,3,40,53,3.0,0,0,4.0,0,1,500.0,1.0,5,4.0,57.44565217391305,0,2.0,9,15.0,15.0,0,9,10.0,10.0,7.375,58.76495726495727,0,0,59,400.0,130,1,26.0,10.0,1,0.2727272727272727,480.0
640,1,3,20.0,15.0,39,28,4.0,3,60,45,4.0,22,31,2.0,4,1,400.0,1.0,0,29.731589814177564,4.0,0,2.0,9,10.0,10.0,0,9,10.0,10.0,7.375,58.76495726495727,0,0,35,350.0,88,1,28.0,10.0,1,0.2272727272727273,640.0
461,3,1,35.0,15.0,15,29,6.0,3,11,13,1.0,114,35,4.0,0,1,379.7269076305221,3.0,0,29.731589814177564,35.0,2,3.0,7,12.0,13.35180055401662,2,9,12.0,30.0,6.0,50.0,0,0,17,1200.0,19,0,30.0,10.0,1,0.2727272727272727,540.0
2548,3,5,2.0,2.0,41,34,5.0,3,38,49,2.0,42,50,2.0,0,0,300.0,2.0,0,29.731589814177564,5.0,1,3.0,10,6.0,4.0,0,9,4.0,30.0,4.0,65.0,0,0,7,200.0,30,0,30.0,10.0,1,0.0909090909090909,160.0
1058,1,4,20.0,20.0,15,55,3.0,3,23,28,3.0,116,137,2.0,1,1,379.7269076305221,5.0,0,29.731589814177564,1.0,2,1.0,9,10.0,14.0,0,9,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,55,100.0,85,1,29.0,10.0,1,0.3181818181818182,500.0
